,title,watch_date,intro,url,rating
30,"轮回派对 第二季 / Russian Doll Season 2
                             / 俄罗斯娃娃：派对回旋(台) / 俄罗斯娃娃：轮回派对(港)",2022-05-05,2022-04-20(美国) / 娜塔莎·雷昂 / 安妮·墨菲 / 沙尔托·科普雷 / 瑞贝卡·亨德森 / 伊弗雷姆·赛克斯 / Anoop Desai / 卫斯理·韩 / 查理·巴奈特 / 美国 / 艾米·波勒 / 轮回派对 / 30分钟 / 轮回派对 / 剧情 / 喜剧 / 奇幻 / 冒险 / 莱丝利·海德兰德 Leslye Headland / 娜塔莎·雷昂 Natasha Lyonne / 艾米·波勒 Amy Poehler / 英语,https://movie.douban.com/subject/34429451/,3
31,"恐怖循环 / Choose or Die
                             / CURS>R / 电玩古咒",2022-04-29,2022-04-15(美国网络) / 阿萨·巴特菲尔德 / 埃迪·马森 / 罗伯特·英格兰德 / 凯特·弗利特伍德 / 瑞安·盖奇 / 安吉拉·格里芬 / 卡罗琳·朗奎 / George Taylor / 英国 / 托比·米金斯 / 恐怖循环 / 84分钟 / 恐怖循环 / 剧情 / 惊悚 / 恐怖 / 西蒙·艾伦 Simon Allen / 托比·米金斯 Toby Meakins / Matthew James Wilkinson / 英语,https://movie.douban.com/subject/34928045/,3
32,"梦魇绝镇 / From
                             / 逃离恐怖镇",2022-04-22,2022-02-20(美国) / 哈罗德·佩里诺 / 卡塔琳娜·桑地诺·莫雷诺 / 艾恩·贝利 / 汉娜·切尔敏 / 瑞奇·何 / 肖恩·摩忠德 / 大卫·阿尔帕伊 / 伊丽莎白·桑德斯 / 斯科特·麦克科德 / 佩加·贾法里 / 克洛伊·范·兰德肖特 / 科顿·摩尔 / 艾弗瑞·康拉德 / 美国 / 杰克·本德 / 逃离恐怖镇 / 梦魇绝镇 / 科幻 / 恐怖 / John Griffin / 英语,https://movie.douban.com/subject/35460437/,4
33,"我的解放日志 / 나의 해방일지
                             / 我的出走日记 / My Liberation Diary",2022-04-18,2022-04-09(韩国) / 李民基 / 金智媛 / 孙锡久 / 李艾 / 李己雨 / 姜朱夏 / 韩相祖 / 吴敏爱 / 曹民国 / 李浩英 / 李庆成 / 千虎珍 / 全慧珍 / 金罗莎 / 郑秀英 / 朴修荣 / 全秀珍 / 朴宰哲 / 李智慧 / 杨俊明 / 孔艺智 / 崔民哲 / 李秀彬 / 金秀妍 / 金宇亨 / 郑惠智 / 金敏松 / 梁素敏 / 徐智安 / 韩国 / 金锡允 / 60分钟 / 我的解放日志 / 剧情 / 朴惠英 Hae Young Park / 韩语,https://movie.douban.com/subject/35322421/,5
34,"华灯初上 第三季 / 華燈初上 第三季
                             / 华灯初上3 / 华灯初上第三部",2022-03-30,2022-03-18(中国台湾) / 林心如 / 杨谨华 / 杨祐宁 / 凤小岳 / 吴慷仁 / 霍建华 / 刘品言 / 谢琼煖 / 谢欣颖 / 郭雪芙 / 张轩睿 / 江宜蓉 / 章广辰 / 郑元畅 / 刘敬 / 王柏杰 / 修杰楷 / 林柏宏 / 王净 / 曾敬骅 / 张睿家 / 胡玮杰 / 谢雨芝 / 屈中恒 / 应采灵 / 王静莹 / 伊正 / 黄柔闽 / 朱宥丞 / 范瑞君 / 陈博正 / 何思静 / 中国台湾 / 连奕琦 / 55分钟 / 华灯初上 第三季 / 剧情 / 爱情 / 犯罪 / 悬疑 / 杜政哲 Ryan Tu / 洪立妍 Liyan Hong / 林绍谦 Jaxton Lin / 汉语普通话,https://movie.douban.com/subject/35550795/,4
35,"智异山 / 지리산
                             / Jirisan",2022-03-10,2021-10-23(韩国) / 全智贤 / 朱智勋 / 成东日 / 吴政世 / 赵汉哲 / 高旻示 / 周敏京 / 李家燮 / 朱进模 / 金国熙 / 全锡浩 / 金英玉 / 韩东浩 / 尹志温 / 严孝燮 / 柳承龙 / 孙锡久 / 金度延 / 艺秀晶 / 崔显旭 / 姜智宇 / 金民浩 / 郑时律 / 徐惠媛 / 申文成 / 元美媛 / 崔振厚 / 朱敏京 / 池承炫 / 宋镇宇 / 朴奂喜 / 李先彬 / 金圭白 / 尹尚华 / 韩国 / 李应福 / 70分钟 / 智异山 / 剧情 / 悬疑 / 金恩熙 Eun-hee Kim / 韩语,https://movie.douban.com/subject/34982936/,2
36,"午夜佩拉宫 / Pera Palas'ta Gece Yarısı
                             / Midnight at the Pera Palace",2022-03-09,2022-03-03(土耳其) / 赫再拉.卡亚 / 詹姆斯·查尔默斯 / 塞拉哈丁·帕萨利 / 土耳其 / 45分钟 / 午夜佩拉宫 / 剧情 / Charles King / Elif Usman / 土耳其语,https://movie.douban.com/subject/35763787/,4
37,"少年法庭 / 소년 심판
                             / 少年审判 / Juvenile.Justice",2022-03-04,2022-02-25(韩国) / 金惠秀 / 金武烈 / 李星民 / 李姃垠 / 李尚熙 / 朴智妍 / 申宰辉 / 琴光山 / 朴钟焕 / 金英雅 / 申达琪 / 李妍 / 宋德浩 / 朴正允 / 金俊豪 / 黄贤贞 / 尹瑞娥 / 李春 / 郑怡珠 / 金普荣 / 刘在明 / 廉惠兰 / 金周宪 / 崔智秀 / 玄奉植 / 朴美贤 / 李柱原 / 金到建 / 李珠实 / 朴玉出 / 赵美女 / 刘成柱 / 申妍宇 / 金灿亨 / 金政焕 / 赵允秀 / 朴宝庆 / 金俊盛 / 郑艺绿 / 姜彩荣 / 金根夏 / 郑秀斌 / 韩国 / 洪忠灿 / 60分钟 / 少年法庭 / 剧情 / 犯罪 / 金玟锡 Min-seok Kim / 韩语,https://movie.douban.com/subject/35248792/,4
38,"暂无出口 / No Exit
                             / 逃无可逃(台)",2022-02-27,2022-02-25(美国) / 哈瓦娜·罗丝·刘 / 丹尼·拉米雷斯 / 大卫·里达尔 / 米拉·哈里斯 / 丹尼斯·海斯伯特 / 戴尔·迪奇 / 本尼迪克特·沃尔 / 诺米·科恩 / 詹姆斯·盖林 / 丽莎·张 / 尼克·戴维斯 / 欧慧灵 / 珍·范·埃普斯 / 柯丝蒂·汉密尔顿 / 美国 / 达米恩·鲍尔 / 96分钟 / 暂无出口 / 剧情 / 惊悚 / 安德鲁·贝伦 Andrew Barrer / 加百利·法拉利 Gabriel Ferrari / 英语,https://movie.douban.com/subject/35732705/,4
39,"第九区 / District 9
                             / D-9异形禁区(港) / 第九禁区(台)",2022-02-22,2009-08-14(美国) / 2009-11-27(中国大陆) / 沙尔托·科普雷 / 詹森·库伯 / 娜塔莉·博尔特 / 茜尔雯·斯特赖克 / 约翰·萨莫尔 / 威廉·艾伦·扬 / 尼克·布雷克 / 杰德·布罗菲 / 路易斯·米纳尔 / 瓦妮莎·海伍德 / 玛丽安·胡曼 / 维多利奥·莱奥纳迪 / 曼德拉·加杜卡 / 约翰·范·肖尔 / 斯特拉·斯廷坎普 / 戴维·詹姆斯 / 肯尼思·恩科西 / 蒂姆·戈登 / 莫尔内·埃拉斯姆斯 / 尤金·孔巴尼瓦 / 赫棱基维·马德拉拉 / 西雅邦加·拉德贝 / 梅尔特·西贝尔哈亨 / 安德勒·奥登达尔 / 尼克·伯莱尼 / 罗伯特·霍布斯 / Barry Strydom / 西莫·莫加瓦扎 / 伊丽莎白玛坎达维 / 格雷格·梅尔维尔-史密斯 / Morena Busa Sesatsa / Themba Nkosi / Mzwandile Nqoba / 大卫·杜卡斯 / 美国 / 新西兰 / 加拿大 / 南非 / 尼尔·布洛姆坎普 / 112分钟 / 第九区 / 动作 / 剧情 / 科幻 / 惊悚 / 尼尔·布洛姆坎普 Neill Blomkamp / 特丽·塔歇尔 Terri Tatchell / 英语 / 尼扬贾语 / 南非荷兰语 / 祖鲁语 / 科萨语 / 塞索托语,https://movie.douban.com/subject/3006772/,5
40,"太空部队 第二季 / Space Force Season 2
                             / 太空军 / 航天军",2022-02-21,2022-02-18(美国) / 史蒂夫·卡瑞尔 / 约翰·马尔科维奇 / 本·施瓦茨 / 戴安娜·西尔弗斯 / 丽莎·库卓 / 陶尼·纽萨姆 / 欧阳万成 / 唐·雷克 / 蒂姆·麦道斯 / 泰瑞·克鲁斯 / 简·林奇 / 诺亚·艾默里奇 / 戴德里克·巴德 / 拉里·乔·坎贝尔 / 帕顿·奥斯瓦尔特 / 帕特里克·沃伯顿 / 余朝汉 / 蒂姆·周 / 欧阳少均 / 欧文·丹尼尔斯 / 阿帕纳·纳彻 / 赫克托·杜兰 / 凯莉·梅茲格 / 梅尔·塔克 / 美国 / 肯·卡皮斯 / 太空部队 / 30分钟 / 太空部队 / 喜剧 / 科幻 / 史蒂夫·卡瑞尔 Steve Carell / 金·陈 / 欧阳万成 Jimmy O. Yang / 劳伦·豪斯曼 / 布伦特·弗雷斯特 Brent Forrester / 诺姆·西斯柯克 Norm Hiscock / 马穆杜·恩迪亚耶 / 格雷格·丹尼尔斯 Greg Daniels / 英语,https://movie.douban.com/subject/35252784/,5
41,"巨型漏洞 / Bigbug
                             / 乌龙智慧管家(台)",2022-02-15,2022-02-11(法国网络) / 艾尔莎·泽贝斯坦 / 伊莎贝尔·南蒂 / 斯特凡·德·胡特 / 多米尼克·皮侬 / 奥尔本·勒努瓦 / 安德烈·杜索里埃 / 克洛德·佩隆 / 塞夫·哈杰迪 / 弗朗西斯·利范德 / 马努·佩埃特 / 克莱尔·舒斯特 / 茱莉·费瑞尔 / 法国 / 让-皮埃尔·热内 / 111分钟 / 巨型漏洞 / 喜剧 / 科幻 / 让-皮埃尔·热内 Jean-Pierre Jeunet / 纪尧姆·洛朗 Guillaume Laurant / 法语,https://movie.douban.com/subject/34891825/,5
42,"红色通缉令 / Red Notice
                             / 红色大贱谍",2022-02-14,2021-11-12(美国) / 道恩·强森 / 瑞安·雷诺兹 / 盖尔·加朵 / 里图·阿亚 / 克里斯·迪亚曼托普洛斯 / 伊万·姆巴科普 / 温琴佐·阿马托 / 帕斯卡尔·佩塔尔迪 / 塞思·迈克尔斯 / 塞巴斯蒂安·拉格 / 盖·纳尔杜利 / 罗森·马歇尔·瑟伯 / 安东尼·贝勒索 / 丹尼尔·伯哈特 / 约瑟夫·波多尔斯基 / 马丁·威廉·哈里斯 / 汤姆·蔡 / 罗伯特·克洛特沃西 / 詹姆斯·威廉·巴拉德 / 埃尔文·费利西达 / 杰伊·古铁雷斯 / 艾德·希兰 / Ray Siegle / 罗伯特·廷斯利 / 维多利亚·佩吉·沃特金斯 / 美国 / 罗森·马歇尔·瑟伯 / 117分钟 / 红色通缉令 / 喜剧 / 动作 / 犯罪 / 惊悚 / 罗森·马歇尔·瑟伯 Rawson Marshall Thurber / 英语,https://movie.douban.com/subject/30143331/,2
43,"芬奇 / Finch
                             / 芬奇的旅程 / 生化",2022-02-14,2021-11-05(美国) / 汤姆·汉克斯 / 卡赖伯·兰德里·琼斯 / 希默斯 / 洛拉·玛汀内斯-康宁安 / 玛丽·瓦根曼 / 斯基特·乌尔里奇 / 萨米拉·威利 / 美国 / 米格尔·萨普什尼克 / 115分钟 / 芬奇 / 剧情 / 科幻 / 克雷格·勒克 Craig Luck / Ivor Powell / 英语,https://movie.douban.com/subject/26897885/,5
44,"莫娣 / Maudie
                             / 彩绘心天地(台) / 茉迪的彩色小屋(台)",2022-02-14,2016-09-02(特柳赖德电影节) / 2017-08-04(爱尔兰) / 莎莉·霍金斯 / 伊桑·霍克 / 卡瑞·玛切特 / 加布里埃尔·罗斯 / 扎卡里·贝内特 / 比利·麦克莱伦 / 劳伦斯·巴里 / 格雷戈·马龙 / 玛丝·伯纳德 / 大卫·菲恩 / 凯特·罗斯 / 爱尔兰 / 加拿大 / 艾斯林·沃什 / 115分钟 / 莫娣 / 剧情 / 传记 / 爱情 / 谢丽·怀特 Sherry White / 英语,https://movie.douban.com/subject/25938803/,4
45,"黑白魔女库伊拉 / Cruella
                             / 库伊拉 / 黑白魔后(港)",2022-02-14,2021-05-28(美国/美国网络) / 2021-06-06(中国大陆) / 艾玛·斯通 / 艾玛·汤普森 / 乔尔·弗莱 / 保罗·沃尔特·豪泽 / 约翰·麦克雷 / 艾米丽·比查姆 / 马克·斯特朗 / 凯万·诺瓦克 / 柯尔比·豪威尔-巴普蒂斯特 / 詹米·德米特鲁 / 尼亚姆·林奇 / 比莉·加德斯登 / 安德鲁·梁 / 艾德·伯奇 / 迪伦·洛 / 保罗·巴泽利 / 亚伯拉罕·波波拉 / 里奥·比尔 / 妮妮特·芬奇 / 莎拉·克劳登 / 阿斯玛拉·加布里埃 / 汤姆·特纳 / 托马斯·派登 / 克里斯·雷曼 / 安部春香 / 珍妮特·亨弗瑞 / 杰奎琳·陈 / 赫梅尔妮·加利福德 / 彼得·辛格 / 保罗·乔杜里 / 蒂姆·斯蒂德 / 乔舒亚·希尔 / 简·豪 / 杰拉丁·菲茨杰拉德 / 蒂珀·塞弗特·克利夫兰 / 吉安尼·卡尔切蒂 / 贝恩·科拉科 / 妮科尔·亨布拉 / 阿图尔·夏尔马 / 艾薇·维 / 马汀·麦格 / 约翰·艾伦·罗伯茨 / 杰奎琳·拉姆娜莱恩 / 贾格·帕特尔 / 尼克·欧文福特 / 伊斯雷尔·鲁兹 / 布鲁贝尔 / 波比 / 阿尔菲 / 吉斯摩 / 昆西 / 库珀 / 贾文・普林斯 / 约翰·麦凯 / 史蒂夫·埃奇 / 美国 / 克雷格·吉勒斯佩 / 134分钟 / 黑白魔女库伊拉 / 喜剧 / 犯罪 / 达纳·福克斯 Dana Fox / 托尼·麦克纳马拉 Tony McNamara / 艾莲·布洛什·麦肯纳 Aline Brosh McKenna / 凯莉·马塞尔 Kelly Marcel / 史蒂夫·齐西斯 Steve Zissis / 道迪·史密斯 Dodie Smith / 英语,https://movie.douban.com/subject/26703121/,3
46,"不要抬头 / Don't Look Up
                             / 千万别抬头 / 别往天上看",2022-02-06,2021-12-10(美国) / 2021-12-24(美国网络) / 莱昂纳多·迪卡普里奥 / 詹妮弗·劳伦斯 / 梅丽尔·斯特里普 / 凯特·布兰切特 / 罗布·摩根 / 乔纳·希尔 / 马克·里朗斯 / 泰勒·派瑞 / 蒂莫西·柴勒梅德 / 朗·普尔曼 / 爱莉安娜·格兰德 / 卡迪小子 / 克里斯·埃文斯 / 希米什·帕特尔 / 梅兰妮·林斯基 / 迈克尔·切克利斯 / 托莫·希思黎 / 保罗·吉尔福伊尔 / 罗伯特·乔伊 / 海缇安·朴 / 朗尼·法默 / 罗斯·帕特里奇 / 列维·施瑞博尔 / 克里斯·埃弗里特 / 乔治亚·莱曼 / 帕特丽夏·德哈尼 / 本·锡德尔 / 特蕾莎·普雷恩 / 梅根·莱瑟斯 / 阿什利·班菲尔德 / 萨拉·西尔弗曼 / 乔·格拉瑟 / 博·艾伦 / 塞莱斯特·奥利瓦 / 罗曼·米蒂齐扬 / 内森·里奇曼 / 韦斯·约翰逊 / 塔玛拉·希基 / 布里安娜·温 / 爱德华德·弗莱彻 / 马科·查卡 / 托马斯·马里亚诺 / 美国 / 亚当·麦凯 / 138分钟 / 不要抬头 / 喜剧 / 科幻 / 亚当·麦凯 Adam McKay / 戴维·西罗塔 David Sirota / 英语,https://movie.douban.com/subject/34884712/,5
47,"最后的决斗 / The Last Duel
                             / 最后决斗(港)",2022-02-06,2021-09-10(威尼斯电影节) / 2021-10-15(美国) / 朱迪·科默 / 马特·达蒙 / 亚当·德赖弗 / 本·阿弗莱克 / 哈丽特·瓦尔特 / 埃里克斯·劳瑟 / 马尔顿·索克斯 / 威廉·休斯顿 / 奥利弗·科顿 / 内森奈尔·帕克 / 塔露拉·哈登 / 布瑞恩尼汉娜 / 伊恩·皮里 / 迈克尔·麦克埃尔哈顿 / 山姆·哈兹尔丁 / 克里夫·罗素 / 朱利安·弗思 / 柔伊·布鲁诺 / 亚当·那加提斯 / 卡伊姆赫·O'马莉 / 约翰·卡瓦纳 / 泽利科·伊万内克 / 克莱尔·邓恩 / 保罗·班迪 / 布朗提思·佐杜洛夫斯基 / Peter Hudson / Dimitri Michelsen / 科林·大卫·里斯 / 勃斯科·霍根 / 布莱恩F.穆尔维 / 美国 / 英国 / 雷德利·斯科特 / 152分钟 / 最后的决斗 / 剧情 / 历史 / 妮可·哈罗芬瑟 Nicole Holofcener / 本·阿弗莱克 Ben Affleck / 马特·达蒙 Matt Damon / 埃里克·贾格 Eric Jager / 英语 / 德语 / 法语 / 拉丁语,https://movie.douban.com/subject/34658290/,5
48,"误杀2
                             / Fireflies in the Sun",2022-02-05,2021-12-17(中国大陆) / 肖央 / 任达华 / 文咏珊 / 陈雨锶 / 宋洋 / 李治廷 / 张世 / 尹子维 / 姜皓文 / 陈昊 / 周楚濋 / 王昊泽 / 强巴才丹 / 张怀公 / 中国大陆 / 戴墨 / 118分钟 / 剧情 / 犯罪 / 李鹏 Peng Li / 刘吾驷 Wusi Liu / 杨梅媛 Sakura Yang / 汉语普通话,https://movie.douban.com/subject/35068653/,2
49,"窗边女孩眼中对街的屋中女子 / The Woman in the House Across the Street from the Girl in the Window
                             / 窗里女孩街对面的房中女人 / 窗边女孩与对街屋中的女子(港/台)",2022-02-05,2022-01-28(美国) / 克里斯汀·贝尔 / 汤姆·莱利 / 迈克尔·伊雷 / 瑞秋·拉姆拉斯 / 克里斯托弗·陈 / 雪莱·亨尼格 / 玛丽·霍兰 / 卡梅隆·布莱顿 / 本杰明·莱维·阿基拉 / Karen McClain / 美国 / 麦克·勒曼 / 窗边女孩眼中对街的屋中女子 / 喜剧 / 惊悚 / Hugh Davidson / Larry Dorf / 瑞秋·拉姆拉斯 Rachel Ramras / 英语,https://movie.douban.com/subject/35231990/,3
50,"爱情神话
                             / B for Busy / Myth of Love",2022-02-03,2021-12-24(中国大陆) / 徐峥 / 马伊琍 / 吴越 / 倪虹洁 / 周野芒 / 黄明昊 / 王影璐 / 宁理 / 张芝华 / 吴冕 / 冯玛娅 / 哈姆扎·穆罕默德·纳吉·萨拉米 / 孙思瀚 / 赵胤胤 / 卫莱 / 史航 / 中国大陆 / 邵艺辉 / 112分钟 / 剧情 / 喜剧 / 爱情 / 邵艺辉 Yihui Shao / 汉语普通话 / 沪语,https://movie.douban.com/subject/35376457/,4
51,"僵尸校园 / 지금 우리 학교는
                             / 僵尸学校 / 丧尸校园",2022-01-30,2022-01-28(韩国) / 尹灿荣 / 朴持厚 / 赵怡贤 / 金炳哲 / 李尚熙 / 朴所罗门 / 刘仁秀 / 李恩泉 / 禹志贤 / 李瑜美 / 陈浩恩 / 孙相渊 / 安智浩 / 裴海善 / 吴熙俊 / 申宰辉 / 尹炳熙 / 赵达焕 / 函勝敏 / 安诗河 / 尹敬浩 / 严孝燮 / 李奎炯 / 全裴修 / 郑伊书 / 安承钧 / 河胜理 / 赵智安 / 金珍英 / 林宰赫 / 李彩殷 / 金珠儿 / 吴慧秀 / 梁汉烈 / 金正妍 / 金宝仑 / 朴宰哲 / 黄宝云 / 李敏久 / 金钟泰 / 蔡东炫 / 李智贤 / 东铉培 / 韩国 / 李宰圭 / 57-72分钟 / 僵尸校园 / 惊悚 / 恐怖 / 千成日 Seong-il Cheon / 韩语,https://movie.douban.com/subject/35030325/,2
52,"开端
                             / Reset",2022-01-16,2022-01-11(中国大陆) / 白敬亭 / 赵今麦 / 刘奕君 / 刘涛 / 黄觉 / 刘丹 / 宋家腾 / 曾柯琅 / 张喜前 / 马兰 / 焦鹏 / 卜宇鑫 / 李感 / 范帅琦 / 鞠帛展 / 余沛杉 / 张龄心 / 白宇帆 / 尤靖茹 / 陈牧扬 / 任帅 / 吴其江 / 高海鹏 / 李克伟 / 赵千紫 / 马波 / 刘冠霖 / 魏伟 / 李斌 / 王宏 / 钱漪 / 陈卫 / 吴珏瑾 / 陈小妹 / 沐桐 / 乔牧 / 王汀 / 许薇 / 亦明 / 李金江 / 张浩 / 陈镜依 / 王沛禄 / 张靖岚 / 刘祉驿 / 于京田 / 丁文博 / 龙斌 / 陆星 / 王志鹏 / 柳欣言 / 孙惟嵩 / 程小刚 / 尹腾喆 / 霍雨佳 / 林子琛 / 程世宇 / 王思钦 / 郭增友 / 杨子平 / 熊巍 / 杨毅春 / 彭亚辉 / 阮样华 / 中国大陆 / 孙墨龙 / 刘洪源 / 老算 / 45分钟 / 剧情 / 祈祷君 Daojun Qi / 邱玉洁 Yujie Qiu / 老算 Passsee Mu / 黄凯文 KaiWen Huang / 袁继犀 / 魏市宁 / 汉语普通话,https://movie.douban.com/subject/35332289/,3
53,"杰伊·比姆 / Jai Bhim
                             / 万岁毕姆 / 斗争万岁",2022-01-15,2021-11-02(印度) / 苏利耶·西瓦库马 / 普拉卡什·拉贾 / Padmapriya / 拉吉莎·威嘉雅 / Lijo Mol Jose / 印度 / T.J. Gnanavel / 164分钟 / 杰伊·比姆 / 剧情 / 犯罪 / T.J. Gnanavel / 泰米尔语 / 印地语,https://movie.douban.com/subject/35652715/,4
54,"永恒族 / Eternals
                             / 永恒神族 / The Eternals",2022-01-12,2021-11-05(美国) / 嘉玛·陈 / 理查德·麦登 / 安吉丽娜·朱莉 / 萨尔玛·海耶克 / 基特·哈灵顿 / 库梅尔·南贾尼 / 莉亚·麦克休 / 布莱恩·泰里·亨利 / 劳伦·利德洛夫 / 巴里·基奥恩 / 马东锡 / 哈里什·帕特尔 / 比尔·斯卡斯加德 / 哈斯·塞雷曼 / 以扫·丹尼尔·克罗斯 / 哈里·斯泰尔斯 / 艾伦·斯科特 / 汉娜·多德 / 妮基塔·查达哈 / 格雷厄姆·福克斯 / 赞恩·阿尔·拉菲亚 / 卢西娅·埃夫斯塔希奥 / 帕顿·奥斯瓦尔特 / 大卫·卡耶 / 马赫沙拉·阿里 / 布伦达·洛伦娜·加西亚 / 吉安尼·卡尔切蒂 / 美国 / 赵婷 / 156分钟 / 永恒族 / 动作 / 科幻 / 奇幻 / 冒险 / 赵婷 Chloé Zhao / 帕特里克·伯利 Patrick Burleigh / 瑞恩·弗雷波 Ryan Firpo / 马修·弗雷波 Matthew K. Firpo / 杰克·科比 Jack Kirby / 英语 / 美国手语 / 西班牙语 / 拉丁语 / 古希腊语,https://movie.douban.com/subject/30223888/,3
55,"寂静之海 / 고요의 바다
                             / 宁静海(港/台) / 静海",2022-01-05,2021-12-24(韩国) / 裴斗娜 / 孔刘 / 李准 / 许成泰 / 金善映 / 李茂生 / 姜末琴 / 李成旭 / 崔英佑 / 郑顺元 / 刘成柱 / 金诗雅 / 车来亨 / 刘熙帝 / 吉海妍 / 孔珍书 / 韩国 / 崔项勇 / 40~51分钟 / 寂静之海 / 科幻 / 悬疑 / 惊悚 / 朴恩乔 Eun-kyo Park / 韩语,https://movie.douban.com/subject/35041036/,3
56,"华灯初上 第二季 / 華燈初上 第二季
                             / 华灯初上2 / Light The Night Part 2",2022-01-03,2021-12-30(中国台湾) / 林心如 / 杨谨华 / 杨祐宁 / 霍建华 / 吴慷仁 / 刘品言 / 谢琼煖 / 谢欣颖 / 郭雪芙 / 江宜蓉 / 凤小岳 / 刘敬 / 修杰楷 / 张轩睿 / 王柏杰 / 王静莹 / 王净 / 何思静 / 曾敬骅 / 林柏宏 / 章广辰 / 加贺美智久 / 任容萱 / 屈中恒 / 应采灵 / 林暐恒 / 马念先 / 王月 / 福地佑介 / 沈孟生 / 汤毓绮 / 朱宥丞 / 伊正 / 海裕芬 / 谢雨芝 / 张永正 / 胡玮杰 / 蔡君茹 / 钟承翰 / 陈博正 / 范瑞君 / 林哲熹 / 宋柏纬 / 郭文颐 / 汤志伟 / 蔡昌宪 / 刘宜静 / 温升豪 / 中国台湾 / 连奕琦 / 45-52分钟 / 华灯初上 第二季 / 剧情 / 爱情 / 犯罪 / 杜政哲 Ryan Tu / 洪立妍 Liyan Hong / 林绍谦 Jaxton Lin / 汉语普通话,https://movie.douban.com/subject/35550794/,4
57,"达利和土豆汤 / 달리와 감자탕
                             / Dal Ri and Gamjatang",2021-12-23,2021-09-22(韩国) / 朴珪瑛 / 金旻载 / 权律 / 李多斌 / 宋智媛 / 朴栖含 / 李东源 / 郑因成 / 金智勋 / 韩国 / program.kbs.co.kr/2tv/drama/dali/ / 李政燮 / 50分钟 / 达利和土豆汤 / 爱情 / 孙恩惠 / 朴世恩 / 韩语,https://movie.douban.com/subject/35342031/,5
58,"法兰西特派 / The French Dispatch
                             / 法兰西诸事周报(港) / 法兰西特派周报(台)",2021-12-23,2021-07-12(戛纳电影节) / 2021-10-22(美国) / 2021-12-14(美国网络) / 本尼西奥·德尔·托罗 / 艾德里安·布洛迪 / 蒂尔达·斯文顿 / 蕾雅·赛杜 / 弗兰西斯·麦克多蒙德 / 蒂莫西·柴勒梅德 / 琳娜·库德里 / 杰弗里·怀特 / 马修·阿马立克 / 斯蒂夫·朴 / 比尔·默瑞 / 欧文·威尔逊 / 鲍勃·巴拉班 / 亨利·温克勒 / 罗伊丝·史密斯 / 托尼·雷沃罗利 / 德尼·梅诺谢 / 拉里·派恩 / 莫嘉娜·波兰斯基 / 费利克斯·莫阿蒂 / 克里斯托弗·瓦尔兹 / 塞西尔·德·弗朗斯 / 圭洛姆·加里尼 / 鲁伯特·弗兰德 / 埃里克斯·劳瑟 / 莉莉·塔耶布 / 斯特凡·巴克 / 伊波利特·吉拉尔多 / 列维·施瑞博尔 / 威廉·达福 / 爱德华·诺顿 / 西尔莎·罗南 / 达米安·勃纳尔 / 罗多尔·保利 / 安东尼娅·德斯普拉特 / 伊丽莎白·莫斯 / 詹森·舒瓦兹曼 / 费舍·史蒂芬斯 / 格里芬·邓恩 / 巴勃罗·保利 / 华莱士·沃洛达斯基 / 安杰丽卡·贝蒂·费利尼 / 安杰丽卡·休斯顿 / 尼古拉·萨阿达 / 托希布·吉莫 / 樊尚·马凯涅 / 本杰明·拉维赫尼 / 山姆·海加斯 / 塞缪尔·布伦金 / 尼古拉斯·克劳彻 / 格雷戈瓦·勒普兰斯-林盖 / 美国 / 德国 / 韦斯·安德森 / 108分钟 / 法兰西特派 / 剧情 / 喜剧 / 韦斯·安德森 Wes Anderson / 罗曼·科波拉 Roman Coppola / 雨果·吉尼斯 Hugo Guinness / 詹森·舒瓦兹曼 Jason Schwartzman / 英语 / 法语,https://movie.douban.com/subject/30300279/,3
59,"蜘蛛侠：英雄无归 / Spider-Man: No Way Home
                             / 新蜘蛛侠3 / 蜘蛛侠：无回之战",2021-12-22,2021-12-15(中国台湾) / 2021-12-17(美国) / 汤姆·赫兰德 / 赞达亚 / 本尼迪克特·康伯巴奇 / 雅各布·巴特朗 / 托比·马奎尔 / 安德鲁·加菲尔德 / 玛丽莎·托梅 / 乔恩·费儒 / 本尼迪克特·王 / 威廉·达福 / 阿尔弗雷德·莫里纳 / 托马斯·哈登·丘奇 / 杰米·福克斯 / 瑞斯·伊凡斯 / J·K·西蒙斯 / 查理·考克斯 / 安格瑞·赖斯 / 托尼·雷沃罗利 / 宝拉·纽瑟姆 / 汉尼拔·布勒斯 / 马丁·斯塔尔 / J·B·斯穆夫 / 哈龙·汗 / 本·范德梅 / 加里·维克斯 / 马洛里·霍夫 / 里贾纳·陈婷 / 格伦·基奥 / 帕丽丝·本杰明 / 朱万达斯·坎迪斯 / 泰勒·圣克莱尔 / 小豪尔赫·兰登伯格 / 何塞·阿尔弗雷多·费尔南德斯 / 约翰尼·塞雷 / 罗伯特·廷斯利 / 哈里·赫兰德 / 汤姆·哈迪 / 克里斯托·费尔南德斯 / 布莱德利·瑞安·奈斯贝尔 / 阿里安·莫耶德 / 美国 / 乔·沃茨 / 148分钟 / 蜘蛛侠：英雄无归 / 动作 / 科幻 / 冒险 / 克里斯·麦克纳 Chris McKenna / 埃里克·萨默斯 Erik Sommers / 斯坦·李 Stan Lee / 史蒂夫·迪特寇 Steve Ditko / 英语 / 他加禄语,https://movie.douban.com/subject/26933210/,3
